Ville demandée (slug);Titre;Prix;Surface;Pièces;Lien;Image;Agent;Description;Nombre de lots;Charges prévisionnelles;Procédure en cours;Prix de vente;Prix au m²;DPE;GES;Nombre de photos;Note;Avis;Note_num;Avis_num;Photos_num
paris-75;Appartement à Paris (75012);340 000 €;34 m²;1 pièce;https://www.iadfrance.fr/annonce/appartement-vente-1-piece-paris-34m2/r1863043;https://images.iadfrance.fr/property/broadcast/2025/09/21/01996cd6973d782421ad0b90c9e6be33.jpg?format=auto&width=300;David Bitton;"*Studio Cosy au Cœur de Paris - Idéal Investissement Locatif ou Pied-à-Terre*
Situé en plein cœur de Paris dans le 12ieme arrondissement, à deux pas des quartiers animés et des sites emblématiques, ce charmant studio de 32m² loi carrez + 2 m² de balcon offre un pied-à-terre idéal pour profiter de la vie parisienne ou comme investissement locatif.
L’appartement, situé au 5ème étage d'un immeuble de 8 niveaux datant de 1970, a été entièrement rénové pour offrir un espace de vie moderne, lumineux et fonctionnel. L'aménagement du studio propose une pièce principale avec un coin nuit et un espace extérieure toujours appréciable.
Le coin cuisine, entièrement équipée et ouvert sur le séjour offre un espace convivial où préparer de délicieux repas entre amis. L'exposition à l'est apporte une belle luminosité naturelle tout la matinée pour bien commencé la journée.
Cet appartement, bien agencé et sans travaux à prévoir, est idéal pour un étudiant, un jeune professionnel ou un couple à la recherche d'un cocon douillet au cœur de la capitale. De plus, sa proximité avec les transports en commun, les commerces et les lieux culturels en fait un investissement locatif attractif.
Enfin, ce bien bénéficie d'une cave et d'un parking en sous sol (parking en sus du prix proposé) qui en font un bien rare et recherché sur le marché parisien.
Ne manquez pas l'opportunité de devenir propriétaire au cœur de la Ville Lumière. Une visite s'impose !

La presente annonce immobiliere vise 2 lots situés dans une copropriété de 240 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 180€ par mois (soit 2160 € annuel). Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 206 et classe CLIMAT D indice 43. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M David Bitton mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de CRETEIL sous le numéro 930768148, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.";2;2 160 € / an;aucune;340 000 €;10 000 € / m²;D;D;15;5;7;5.0;7.0;15
paris-75;Murs commerciaux  à PARIS (75010);742 000 €;72 m²;Pas de pièces;https://www.iadfrance.fr/annonce/local-commercial-vente-paris-72m2/r1863835;https://images.iadfrance.fr/photos/realestate/2025-10/product-1923767-1.jpg?ts=202510091838&format=auto&width=300;Géraldine Jackowski;"À Vendre – Local Commercial d’Exception – Paris 10e, Rue d’Hauteville

Surface local RDC : 63 m² environ| Grande cave voutée 27m2 environ

Investisseurs ! revenus locatifs annuels > 45000€ à 50000€



Dans une rue dynamique et recherchée du 10e arrondissement de Paris, découvrez ce local commercial au design unique, idéal pour une galerie d’art, un showroom, un atelier ou un espace de bureau créatif, tous commerces sauf restauration.



Une visite s'impose !

Emplacement : Situé Rue d’Hauteville, dans un quartier en pleine effervescence mêlant commerces, bars-restaurants branchés et lieux culturels.



Atouts :

Volume rare dans le secteur - Emplacement recherché - Hauteur de plafond - Luminosité

Information d'affichage énergétique sur le bien associé à cette annonce : DPE NS indice  et GES NS indice .La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Géraldine Jackowski (ID 85682), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de PONTOISE sous le numéro 817685563";Non renseigné;Non renseigné;Non renseigné;742 000 €;10 306 € / m²;Pas de DPE;Pas de GES;5;Pas de note;Pas d'avis;;;5
paris-75;Appartement à Paris (75008);85 000 €;6 m²;1 pièce;https://www.iadfrance.fr/annonce/appartement-vente-1-piece-paris-6m2/r1864537;https://images.iadfrance.fr/property/broadcast/2025/10/10/0199cc92840a02ed69b1d20329c5271f.jpg?format=auto&width=300;Marie Aubier;"Rue Daru , cette chambre de 9m2 au sol est au 7e étage sans ascenseur d'un bel immeuble de standing.

Cette pièce offre une optimisation maximale de l'espace. Entièrement rénovée avec coin kitchenette, douche. Les WC sont situés sur le palier.  
Son emplacement est idéal.

Ce bien séduira un investisseur ou un acquéreur en quête d'un pied-à-terre parisien rénové . 
N'hésitez pas à me contacter pour plus d'informations ou organiser une visite.

La presente annonce immobiliere vise 1 lot situé dans une copropriété de 120 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 35€ par mois (soit 420 € annuel). Honoraires d'agence à la charge du vendeur.
Bien non soumis au DPE. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Marie Aubier mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de NANTERRE sous le numéro 538156928, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.";120;420 € / an;aucune;85 000 €;14 167 € / m²;Pas de DPE;Pas de GES;6;4.9;19;4.9;19.0;6
paris-75;Appartement à Paris (75017);1 380 000 €;106 m²;5 pièces;https://www.iadfrance.fr/annonce/appartement-vente-5-pieces-paris-106m2/r1864244;https://images.iadfrance.fr/property/broadcast/2025/10/09/0199c97c95892b301cc07304749f034d.jpg?format=auto&width=300;Isabelle Le Fèvre;"À deux pas de la Porte Maillot, avenue de la Grande Armée, découvrez cet appartement familial de 106 m², situé au 6ᵉ étage avec ascenseur d’un bel immeuble parisien de 1930.

Rénové avec goût, il conjugue le charme de l’ancien et le confort moderne : parquet, moulures, belle hauteur sous plafond, cheminée, triple vitrage, système d’alarme bi-zone…

Traversant et exposé plein sud, il se compose d’une entrée, d’une double réception lumineuse prolongée d’une cuisine dinatoire ouverte, formant un espace de vie de plus de 48 m² baigné de lumière.

Côté nuit, une suite parentale avec salle de bains et WC, ainsi que deux autres chambres et une salle d’eau avec WC viennent parfaire l’ensemble.
L’appartement, repensé avec soin, bénéficie d’un plan harmonieux et d’une belle atmosphère familiale.

Depuis le balcon, la perspective s’ouvre sur les toits de Paris et l’Arc de Triomphe, au bout de l’avenue – un décor typiquement parisien.

Une cave complète ce bien idéalement situé.
Métro Argentine (ligne 1), Charles-de-Gaulle – Étoile, RER C Porte Maillot, Palais des Congrès, commerces et écoles à proximité immédiate (collège André Malraux).
 Ravalement voté et payé.

La presente annonce immobiliere vise 2 lots situés dans une copropriété de 62 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 550€ par mois (soit 6600 € annuel). Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 193 et classe CLIMAT D indice 31. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Isabelle Le Fèvre mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de EVRY sous le numéro 429530280, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.";62;6 600 € / an;aucune;1 380 000 €;13 019 € / m²;D;D;14;5;9;5.0;9.0;14
paris-75;Studio à Paris (75002);209 000 €;23 m²;1 pièce;https://www.iadfrance.fr/annonce/appartement-vente-1-piece-paris-23m2/r1862396;https://images.iadfrance.fr/property/broadcast/2025/09/13/019942997366713a976c92959239ad30.jpg?format=auto&width=300;David Monteiro;"En exclusivité! Studio de 23m² environ, rue Montmartre, Paris 2ème. 
Idéalement situé à proximité de la rue Montorgueil, de la Place des Victoires et des stations de métro ligne 3: Bourse et Sentier, cet appartement se trouve également à moins de 5 minutes des Halles.
Laissez-vous séduire par ce charmant studio de 23m² environ (loi Carrez) au 6ème étage (sans ascenseur) d'un immeuble ancien, offrant un cadre calme avec double exposition et vue sur les toits de Paris.
Aucune perte d'espace et fenêtres en double vitrage neuves.
Il comprend une entrée, une cuisine américaine aménagée et équipée, une pièce de vie , ainsi qu'un coin salle de bains et WC séparés.
La copropriété est bien entretenue et les parties communes ont été récemment rénovées.

Idéal premier achat, pied-à-terre ou investissement locatif.
Conseiller disponible 7 jours sur 7 pour répondre à toutes vos questions et vous accompagner dans votre projet d'acquisition.

La presente annonce immobiliere vise 1 lot situé dans une copropriété de 30 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 73.33€ par mois (soit 880 € annuel). Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE G indice 672 et classe CLIMAT C indice 22. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M David Monteiro mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de NANTERRE sous le numéro 811007772, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.";30;880 € / an;aucune;209 000 €;9 087 € / m²;Logement à consommation énergétique excessive;C;14;5;48;5.0;48.0;14
paris-75;Appartement à Paris (75016);680 000 €;38 m²;2 pièces;https://www.iadfrance.fr/annonce/appartement-vente-2-pieces-paris-38m2/r1864469;https://images.iadfrance.fr/property/broadcast/2025/10/09/0199c9162e792699ada287d493b24bb5.jpg?format=auto&width=300;Jordane Tatin;"Exceptional Opportunity – Charming One-Bedroom Apartment, Paris 16th (Foch District)
Seize this unique opportunity to acquire a charming one-bedroom apartment in the heart of the prestigious 16th arrondissement, Foch neighborhood. Ideally set on the top floor of a six-story building, the apartment offers a peaceful, light-filled living environment.
From the entrance, you’ll be won over by its warm character. The main living area features a bright living room, fully equipped open kitchen, spacious bedroom, and a modern shower room. Each space has been thoughtfully designed for optimal comfort.
Built in 1930, the property is in good overall condition, providing a welcoming and pleasant place to live. Its immediate proximity to Porte Dauphine metro, Avenue Foch, Victor Hugo metro, and the Arc de Triomphe adds real value, with quick access to public transport, local shops, and nearby green spaces.
Don’t miss this chance to own a character apartment in the heart of the City of Light. Contact us today to arrange a viewing and let yourself be charmed by this genuine gem.

La presente annonce immobiliere vise 1 lot situé dans une copropriété de 45 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 83.33€ par mois (soit 1000 € annuel). Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE C indice 139 et classe CLIMAT C indice 28. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Jordane Tatin mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de paris sous le numéro 818661795, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.";45;1 000 € / an;aucune;680 000 €;17 895 € / m²;C;C;3;Pas de note;Pas d'avis;;;3
paris-75;Appartement à Paris (75016);529 000 €;45 m²;2 pièces;https://www.iadfrance.fr/annonce/appartement-vente-2-pieces-paris-45m2/r1861393;https://images.iadfrance.fr/property/broadcast/2025/10/09/0199c854e865a4114da5530eee13bbaf.png?format=auto&width=300;Olga Berline;"Paris 16ᵉ – Appartement avec Terrasse – Esprit Maison en Ville

Situé dans le prestigieux 16ᵉ arrondissement de Paris, à proximité du Trocadéro, de la Maison de la Radio et de la Tour Eiffel, cet appartement bénéficie d’un emplacement recherché, calme et élégant.

Installé au rez-de-chaussée d’un immeuble élégant datant de 1914, il allie charme de l’ancien et fonctionnalité moderne. D’une surface de 45 m², il s’ouvre sur une terrasse privative de 4,7 m², offrant un véritable esprit maison en ville.

L’entrée dessert une cuisine ouverte sur la pièce de vie, fonctionnelle et équipée de rangements.
Le séjour lumineux de 15 m² bénéficie d’une porte-fenêtre en double vitrage donnant accès à la terrasse.
La chambre de 13,6 m², orientée nord-est, dispose d’un placard intégré et d’une niche murale.
Une salle de bain avec WC, ainsi qu’un petit débarras au sous-sol, complètent cet ensemble bien agencé.

Le bien nécessite un léger rafraîchissement, laissant la possibilité de moduler les espaces selon les besoins ou les usages souhaités.
Situé de plain-pied, il est accessible aux personnes à mobilité réduite.

Autre avantage rare : la mairie a accordé une autorisation de changement d’usage, permettant l’exercice d’une profession libérale par une personne morale.
Ce bien peut donc être utilisé à la fois comme résidence principale, investissement locatif ou cabinet professionnel (médecin, avocat, architecte, thérapeute, etc.).

Une opportunité rare dans un quartier recherché du 16ᵉ arrondissement, alliant charme, accessibilité et potentiel.

La presente annonce immobiliere vise 1 lot situé dans une copropriété de 16 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 189.33€ par mois (soit 2272 € annuel). Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE E indice 257 et classe CLIMAT D indice 40. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Olga Berline mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de PARIS sous le numéro 927526459, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.";16;2 272 € / an;aucune;529 000 €;11 756 € / m²;E;D;12;5;3;5.0;3.0;12
paris-75;Appartement à Paris (75015);550 000 €;72 m²;4 pièces;https://www.iadfrance.fr/annonce/appartement-vente-4-pieces-paris-72m2/r1856591;https://images.iadfrance.fr/property/broadcast/2025/10/09/0199c8c4137f4d9fc51cf52a4c3d652b.jpg?format=auto&width=300;Sarra Kraïem;"Appartement familiale de 4 pièces, proche du Parc Georges Brassens.

Offrant une surface de 72.2 m² carrez, ce bien vous séduira par sa fonctionnalité et son confort après quelques travaux à réaliser pour le mettre en valeur, ainsi que par son calme.

Situé au 2ème étage, il se compose d’une belle entrée, d’un salon / salle à manger très spacieux et lumineux( exposé Sud-Ouest), offrant une atmosphère chaleureuse et accueillante, avec un accès au balcon. 
Une cuisine est attenante et peut-être ouverte sur la pièce de vie.
Il dispose de 2 chambres, une salle de bain, une salle de douche, de 2 WC, idéal pour une famille. 
Une 3ème chambre est possible au niveau du séjour.

L'appartement bénéficie d'une configuration idéale qui saura répondre à tous vos besoins au quotidien. Il est entièrement sur jardin ce qui permet une atmosphère au calme permanent. Il se situe dans une copropriété des années 70, avec gardien et de grands espaces verts. 
Une place de stationnement en sous-sol et une cave complète se bien.
A visité sans tarder !

La presente annonce immobiliere vise 3 lots situés dans une copropriété de 693 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 319.8€ par mois (soit 3837.64 € annuel). Honoraires d'agence à la charge de l'acquéreur. Prix honoraires inclus : 550000 euros. Prix hors honoraires : 528000 euros. Honoraires TTC à la charge de l'acquéreur (4,17% du prix du bien hors honoraires) : 22000 euros.
Information d'affichage énergétique sur ce bien : classe ENERGIE E indice 252 et classe CLIMAT D indice 44. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Sarra Kraïem mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de PARIS sous le numéro 838702199, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.";693;3 838 € / an;aucune;550 000 €;7 639 € / m²;E;D;10;4.9;81;4.9;81.0;10
paris-75;Appartement à Paris (75016);1 095 000 €;942 m² de terrain;3 pièces;https://www.iadfrance.fr/annonce/appartement-vente-3-pieces-paris-97m2/r1863843;https://images.iadfrance.fr/property/broadcast/2025/10/08/0199c4b85aaa86ef2f3e5513e254a12f.jpg?format=auto&width=300;François Taberner-Rado;"Coup de Cœur assuré dans un quartier très recherché de la capitale - Appartement 3 Pièces à Paris 16ème - Quartier d'Auteuil, au 5ème Étage avec ascenseurs. Tous commerces à proximité à pied.

Découvrez ce ravissant appartement situé au cœur de Paris, en pleine voie privée, dans un immeuble historique de style Art Déco datant de 1930. 

Offrant un cadre de vie authentique et chaleureux, cet appartement de 97m² allie charme de l'ancien et confort moderne, pour une expérience de vie incomparable.

Dès vos premiers pas vous serez séduits par cette agréable entrée desservant Le séjour double très lumineux, un lieu idéal pour se détendre en admirant une vue imprenable sur les toits de la capitale.
La cuisine aménagée et équipée très bien pensée saura satisfaire les amateurs de gastronomie et offre un espace convivial pour concocter de délicieux repas. 

Ensuite une porte au style architectural distribue les deux chambres spacieuses offrent des espaces de repos confortables, tandis que la salle de douches avec baignoire et les toilettes séparées ajoutent des commodités supplémentaires à ce bien. 

Cet appartement bénéficie de nombreux atouts pour votre confort quotidien. La résidence sécurisée avec digicode, interphone, gardiennage et espaces de rangement avec une cave de 8m² offre une tranquillité d'esprit absolue.

La localisation idéale de ce bien vous permet de profiter pleinement de tout ce que la ville lumière a à offrir, des commerces aux transports en passant par les nombreuses activités culturelles et de loisirs.

En sus, un parking privatif ainsi qu'une chambre de service dans l'immeuble sont disponibles.

Ne ratez pas cette occasion unique de devenir propriétaire de ce bel appartement à Paris. 
Contactez-moi dès maintenant pour planifier une visite et laissez-vous séduire par son charme authentique.

La presente annonce immobiliere vise 2 lots situés dans une copropriété de 85 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 656.67€ par mois (soit 7880 € annuel). Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 222 et classe CLIMAT D indice 47. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M François Taberner-Rado mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de SOISSONS sous le numéro 898538566, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.";85;7 880 € / an;aucune;1 095 000 €;11 289 € / m²;D;D;15;5;8;5.0;8.0;15
paris-75;Murs commerciaux  à PARIS (75013);1 300 000 €;160 m²;Pas de pièces;https://www.iadfrance.fr/annonce/local-commercial-vente-paris-160m2/r1863785;https://images.iadfrance.fr/photos/realestate/2025-10/product-1923717-1.jpg?ts=202510101503&format=auto&width=300;Wei Xi;"PARIS 13e – PORTEFEUILLE DE 4 COMMERCES OCCUPÉS – BONNE RENTABILITÉ – POTENTIEL DE VALORISATION

Dans un secteur recherché du 13e arrondissement, au cœur d’un environnement mixte de commerces et de bureaux, découvrez ce portefeuille de quatre commerces occupés, répartis sur deux rues parallèles dynamiques.



L’ensemble se situe au rez-de-chaussée d’un immeuble en petite copropriété bien entretenue, totalisant environ 160 m² environ de surface commerciale, avec un sous-sol de 60 m² environ à usage exclusif.

Une opportunité rare d’investissement patrimonial.

 

Composition du portefeuille :

• Commerce 1 : restaurant d’environ 70 m² environ, avec extraction, rénovation récente et belle façade de 10 mètres.

• Commerce 2 : restaurant rapide d’environ 35 m² environ, belle façade de 4 mètres, équipé d’une hotte à charbon.

• Commerce 3 : local commercial ou bureau d’environ 18 m² environ, avec façade de 4 mètres.

• Commerce 4 : local d’environ 35 m² environ, donnant sur cour, à usage de bureau.

• Sous-sol : deux caves d’environ 60 m² environ, avec accès exclusif.

 

Atouts principaux :

- Petite copropriété bien entretenue, où le propriétaire détient plusieurs lots importants, offrant une véritable capacité d’action et de décision pour les projets futurs.

- Potentiel d’extension ou de valorisation, avec la possibilité d’un rehaussement d’un étage (sous réserve d’autorisation).

- Diversité locative équilibrée, avec deux restaurants exploités et deux locaux à usage de bureaux, garantissant un revenu régulier et sécurisé.

- Implantation sur deux rues parallèles, offrant bonne visibilité, accessibilité et attractivité durable.

- Quartier mixte et vivant, bénéficiant d’un environnement dynamique alliant bureaux, commerces et habitations, propice à la stabilité et à la valorisation du patrimoine.

Information d'affichage énergétique sur le bien associé à cette annonce : DPE NS indice  et GES NS indice .La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Wei Xi (ID 34487), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de CRETEIL sous le numéro 843927799";Non renseigné;Non renseigné;Non renseigné;1 300 000 €;8 125 € / m²;Pas de DPE;Pas de GES;1;5;21;5.0;21.0;1
